337 EAST 64 STREET,1917
1185 1 AVENUE,1996
1199 1 AVENUE,1962
350 EAST 65 STREET,1910
348 EAST 65 STREET,1910
346 EAST 65 STREET,1910
344 EAST 65 STREET,1910
342 EAST 65 STREET,1910
338 EAST 65 STREET,1910
326 EAST 65 STREET,1910
320 EAST 65 STREET,1930
310 EAST 65 STREET,1965
1238 2 AVENUE,1930
304 EAST 65 STREET,1987
330 EAST 65 STREET,1910
315 EAST 65 STREET,1962
323 EAST 65 STREET,1940
325 EAST 65 STREET,1910
329 EAST 65 STREET,1910
331 EAST 65 STREET,1920
333 EAST 65 STREET,1910
335 EAST 65 STREET,1910
339 EAST 65 STREET,1910
341 EAST 65 STREET,1910
343 EAST 65 STREET,1910
345 EAST 65 STREET,1910
347 EAST 65 STREET,1910
1205 1 AVENUE,1910
1219 1 AVENUE,1920
348 EAST 66 STREET,1930
340 EAST 66 STREET,1940
332 EAST 66 STREET,1910
328 EAST 66 STREET,1920
326 EAST 66 STREET,1920
320 EAST 66 STREET,1910
318 EAST 66 STREET,1910
312 EAST 66 STREET,1910
310 EAST 66 STREET,1910
306 EAST 66 STREET,1910
1256 2 AVENUE,2006
327 EAST 65 STREET,1920
316 EAST 66 STREET,1910
321 EAST 66 STREET,1959
333 EAST 66 STREET,1964
1225 1 AVENUE,1910
1229 1 AVENUE,1910
1233 1 AVENUE,1910
1237 1 AVENUE,1910
342 EAST 67 STREET,1964
338 EAST 67 STREET,1920
336 EAST 67 STREET,1920
332 EAST 67 STREET,1910
328 EAST 67 STREET,1904
326 EAST 67 STREET,1930
301 EAST 66 STREET,1956
300 EAST 68 STREET,1924
1296 2 AVENUE,1931
333 EAST 68 STREET,1928
345 EAST 68 STREET,1910
353 EAST 68 STREET,2000
1267 1 AVENUE,1910
1269 1 AVENUE,1910
1273 1 AVENUE,1920
1279 1 AVENUE,1920
364 EAST 69 STREET,1899
362 EAST 69 STREET,1899
358 EAST 69 STREET,1899
356 EAST 69 STREET,1899
352 EAST 69 STREET,1899
350 EAST 69 STREET,1899
346 EAST 69 STREET,1915
344 EAST 69 STREET,1890
340 EAST 69 STREET,1899
338 EAST 69 STREET,1899
334 EAST 69 STREET,1899
332 EAST 69 STREET,1899
328 EAST 69 STREET,1899
326 EAST 69 STREET,1899
322 EAST 69 STREET,1899
320 EAST 69 STREET,1899
316 EAST 69 STREET,1901
314 EAST 69 STREET,1899
1310 2 AVENUE,1910
1308 2 AVENUE,1910
1306 2 AVENUE,1910
357 EAST 68 STREET,1910
368 EAST 69 STREET,1899
366 EAST 69 STREET,1899
360 EAST 69 STREET,1899
354 EAST 69 STREET,1899
342 EAST 69 STREET,1899
336 EAST 69 STREET,1899
330 EAST 69 STREET,1899
324 EAST 69 STREET,1899
318 EAST 69 STREET,1920
312 EAST 69 STREET,1920
310 EAST 69 STREET,1899
359 EAST 68 STREET,1984
309 EAST 69 STREET,1910
315 EAST 69 STREET,1961
321 EAST 69 STREET,1920
333 EAST 69 STREET,1963
1285 1 AVENUE,1963
1293 1 AVENUE,1910
1295 1 AVENUE,1910
1297 1 AVENUE,1910
1299 1 AVENUE,1910
330 EAST 70 STREET,1957
326 EAST 70 STREET,1920
318 EAST 70 STREET,1910
316 EAST 70 STREET,1910
314 EAST 70 STREET,1910
310 EAST 70 STREET,1959
1326 2 AVENUE,1910
1324 2 AVENUE,1910
1322 2 AVENUE,1910
338 EAST 70 STREET,1910
301 EAST 69 STREET,1963
305 EAST 70 STREET,1910
307 EAST 70 STREET,1930
315 EAST 70 STREET,1960
331 EAST 70 STREET,1927
333 EAST 70 STREET,1915
335 EAST 70 STREET,1915
1305 1 AVENUE,1975
1315 1 AVENUE,1915
1317 1 AVENUE,1915
1319 1 AVENUE,1910
1321 1 AVENUE,1915
336 EAST 71 STREET,1910
332 EAST 71 STREET,1925
330 EAST 71 STREET,1940
310 EAST 71 STREET,1959
308 EAST 71 STREET,1915
306 EAST 71 STREET,1920
340 EAST 71 STREET,1954
1328 2 AVENUE,1961
1382 2 AVENUE,1910
1384 2 AVENUE,1915
1386 2 AVENUE,1915
1388 2 AVENUE,1915
303 EAST 71 STREET,1948
311 EAST 71 STREET,1962
321 EAST 71 STREET,1940
331 EAST 71 STREET,1940
1325 1 AVENUE,1963
340 EAST 72 STREET,1930
320 EAST 72 STREET,1930
1390 2 AVENUE,1910
344 EAST 72 STREET,1901
390 1/2 2 AVENUE,1910
350 EAST 72 STREET,1988
308 EAST 72 STREET,1996
330 EAST 72 STREET,2005
311 EAST 72 STREET,1929
315 EAST 72 STREET,1958
325 EAST 72 STREET,1927
345 EAST 72 STREET,1910
347 EAST 72 STREET,1920
353 EAST 72 STREET,1975
1347 1 AVENUE,1962
1355 1 AVENUE,2009
1359 1 AVENUE,1920
336 EAST 73 STREET,1910
334 EAST 73 STREET,1910
332 EAST 73 STREET,1910
330 EAST 73 STREET,1910
328 EAST 73 STREET,1910
326 EAST 73 STREET,1910
324 EAST 73 STREET,1910
322 EAST 73 STREET,1910
320 EAST 73 STREET,1910
308 EAST 73 STREET,1910
304 EAST 73 STREET,1910
305 EAST 72 STREET,1961
1404 2 AVENUE,1966
1408 2 AVENUE,1967
311 EAST 73 STREET,1910
313 EAST 73 STREET,1910
315 EAST 73 STREET,1910
317 EAST 73 STREET,1910
319 EAST 73 STREET,1910
325 EAST 73 STREET,1890
345 EAST 73 STREET,1961
1361 1 AVENUE,1910
1363 1 AVENUE,1910
1365 1 AVENUE,1910
1367 1 AVENUE,1930
1369 1 AVENUE,1900
1371 1 AVENUE,1910
1373 1 AVENUE,1910
1375 1 AVENUE,1920
334 EAST 74 STREET,1914
332 EAST 74 STREET,1910
330 EAST 74 STREET,1910
328 EAST 74 STREET,1910
326 EAST 74 STREET,1910
324 EAST 74 STREET,1910
322 EAST 74 STREET,1910
310 EAST 74 STREET,1938
354 EAST 74 STREET,1940
352 EAST 74 STREET,1910
340 EAST 74 STREET,1957
1420 2 AVENUE,1910
1422 2 AVENUE,1910
1424 2 AVENUE,1979
313 EAST 74 STREET,1910
315 EAST 74 STREET,1910
317 EAST 74 STREET,1910
337 EAST 74 STREET,1931
351 EAST 74 STREET,1910
1429 1 AVENUE,1910
1431 1 AVENUE,1910
1433 1 AVENUE,1910
1435 1 AVENUE,1910
310 EAST 75 STREET,1936
330 EAST 75 STREET,1985
339 EAST 74 STREET,1987
1440 2 AVENUE,1966
305 EAST 75 STREET,1910
309 EAST 75 STREET,1910
311 EAST 75 STREET,1930
317 EAST 75 STREET,1910
319 EAST 75 STREET,1910
321 EAST 75 STREET,1900
323 EAST 75 STREET,1910
325 EAST 75 STREET,1920
327 EAST 75 STREET,1910
329 EAST 75 STREET,1910
339 EAST 75 STREET,1910
1445 1 AVENUE,1966
352 EAST 76 STREET,1910
350 EAST 76 STREET,1910
348 EAST 76 STREET,1910
346 EAST 76 STREET,1910
344 EAST 76 STREET,1910
342 EAST 76 STREET,1910
332 EAST 76 STREET,1930
330 EAST 76 STREET,1910
1454 2 AVENUE,1900
1452 2 AVENUE,1910
1450 2 AVENUE,1961
333 EAST 74 STREET,1961
1456 2 AVENUE,1910
1458 2 AVENUE,1910
1460 2 AVENUE,1910
1462 2 AVENUE,1910
303 EAST 76 STREET,1910
305 EAST 76 STREET,1920
307 EAST 76 STREET,1910
309 EAST 76 STREET,1910
311 EAST 76 STREET,1910
341 EAST 76 STREET,1910
343 EAST 76 STREET,1920
345 EAST 76 STREET,1910
349 EAST 76 STREET,1910
353 EAST 76 STREET,1920
355 EAST 76 STREET,1929
1461 1 AVENUE,1963
1471 1 AVENUE,1910
1473 1 AVENUE,1910
1475 1 AVENUE,1910
350 EAST 77 STREET,1920
340 EAST 77 STREET,1910
336 EAST 77 STREET,1910
334 EAST 77 STREET,1910
332 EAST 77 STREET,1910
330 EAST 77 STREET,1900
328 EAST 77 STREET,1910
324 EAST 77 STREET,1910
322 EAST 77 STREET,1910
320 EAST 77 STREET,1920
318 EAST 77 STREET,1920
316 EAST 77 STREET,1910
304 EAST 77 STREET,1910
314 EAST 77 STREET,1899
300 EAST 77 STREET,2000
1484 2 AVENUE,1910
1486 2 AVENUE,1910
307 EAST 77 STREET,1925
315 EAST 77 STREET,1928
325 EAST 77 STREET,1940
335 EAST 77 STREET,1910
337 EAST 77 STREET,1910
339 EAST 77 STREET,1910
341 EAST 77 STREET,1910
345 EAST 77 STREET,1920
1479 1 AVENUE,1910
1483 1 AVENUE,1910
1485 1 AVENUE,1940
1487 1 AVENUE,1910
1493 1 AVENUE,1910
354 EAST 78 STREET,1910
352 EAST 78 STREET,1920
350 EAST 78 STREET,1920
348 EAST 78 STREET,1910
344 EAST 78 STREET,1910
342 EAST 78 STREET,1910
338 EAST 78 STREET,1910
334 EAST 78 STREET,1910
328 EAST 78 STREET,1910
314 EAST 78 STREET,1910
308 EAST 78 STREET,1910
306 EAST 78 STREET,1910
1496 2 AVENUE,1910
1494 2 AVENUE,1910
1492 2 AVENUE,1920
1490 2 AVENUE,1900
1488 2 AVENUE,1910
353 EAST 77 STREET,1910
355 EAST 77 STREET,1910
346 EAST 78 STREET,1910
304 EAST 78 STREET,1910
303 EAST 77 STREET,2008
1498 2 AVENUE,1963
305 EAST 78 STREET,1910
307 EAST 78 STREET,1910
309 EAST 78 STREET,1910
311 EAST 78 STREET,1910
313 EAST 78 STREET,1910
315 EAST 78 STREET,1910
317 EAST 78 STREET,1910
319 EAST 78 STREET,1900
321 EAST 78 STREET,1900
323 EAST 78 STREET,1910
325 EAST 78 STREET,1910
341 EAST 78 STREET,1910
343 EAST 78 STREET,1910
345 EAST 78 STREET,1910
347 EAST 78 STREET,1910
349 EAST 78 STREET,1910
353 EAST 78 STREET,1986
1495 1 AVENUE,1910
1499 1 AVENUE,1910
1501 1 AVENUE,1910
350 EAST 79 STREET,1989
334 EAST 79 STREET,1920
330 EAST 79 STREET,1941
322 EAST 79 STREET,1910
308 EAST 79 STREET,1928
320 EAST 79 STREET,1910
300 EAST 79 STREET,2006
405 EAST 59 STREET,1920
403 EAST 60 STREET,1929
409 EAST 60 STREET,1930
417 EAST 60 STREET,1910
421 EAST 60 STREET,2001
1113 YORK AVENUE,2009
401 EAST 60 STREET,1999
1114 1 AVENUE,1947
1118 1 AVENUE,1910
405 EAST 61 STREET,1920
417 EAST 61 STREET,1920
419 EAST 61 STREET,1799
1129 YORK AVENUE,2013
1143 YORK AVENUE,1960
406 EAST 62 STREET,1963
1124 1 AVENUE,1910
1122 1 AVENUE,1910
425 EAST 61 STREET,1980
407 EAST 61 STREET,1928
1130 1 AVENUE,1900
1132 1 AVENUE,1960
1134 1 AVENUE,1920
1136 1 AVENUE,1910
450 EAST 63 STREET,1950
406 EAST 63 STREET,1960
1144 1 AVENUE,1910
1142 1 AVENUE,1910
1140 1 AVENUE,1910
1138 1 AVENUE,1910
404 EAST 63 STREET,1910
403 EAST 62 STREET,1985
1158 1 AVENUE,1910
405 EAST 63 STREET,1957
412 EAST 64 STREET,1960
410 EAST 64 STREET,1910
408 EAST 64 STREET,1910
406 EAST 64 STREET,1910
402 EAST 64 STREET,1980
1166 1 AVENUE,1910
1164 1 AVENUE,1910
1162 1 AVENUE,1900
1160 1 AVENUE,1910
1154 1 AVENUE,1910
1175 YORK AVENUE,1958
425 EAST 63 STREET,1956
1152 1 AVENUE,1910
1168 1 AVENUE,1903
415 EAST 64 STREET,1920
429 EAST 64 STREET,1920
410 EAST 65 STREET,1920
1206 1 AVENUE,1962
403 EAST 65 STREET,1925
417 EAST 65 STREET,1910
421 EAST 65 STREET,1910
425 EAST 65 STREET,1910
429 EAST 65 STREET,1920
435 EAST 65 STREET,1963
1213 YORK AVENUE,1915
438 EAST 66 STREET,1910
436 EAST 66 STREET,1910
434 EAST 66 STREET,1910
432 EAST 66 STREET,1910
430 EAST 66 STREET,1910
428 EAST 66 STREET,1910
426 EAST 66 STREET,1910
424 EAST 66 STREET,1910
420 EAST 66 STREET,1910
400 EAST 66 STREET,1999
404 EAST 66 STREET,1959
1224 1 AVENUE,1924
419 EAST 66 STREET,1915
425 EAST 66 STREET,1987
1233 YORK AVENUE,1969
418 EAST 67 STREET,2005
400 EAST 67 STREET,2005
1250 1 AVENUE,1948
1275 YORK AVENUE,1940
1266 1 AVENUE,1910
1270 1 AVENUE,1910
410 EAST 69 STREET,1890
425 EAST 68 STREET,1964
437 EAST 68 STREET,1957
436 EAST 69 STREET,1961
1282 1 AVENUE,1911
1278 1 AVENUE,1900
1274 1 AVENUE,1920
411 EAST 68 STREET,2003
1286 1 AVENUE,1900
411 EAST 69 STREET,2011
1293 YORK AVENUE,1954
1301 YORK AVENUE,2004
428 EAST 70 STREET,1974
405 EAST 69 STREET,1900
400 EAST 70 STREET,1984
1306 1 AVENUE,1979
403 EAST 70 STREET,1910
405 EAST 70 STREET,1910
407 EAST 70 STREET,1920
411 EAST 70 STREET,1910
413 EAST 70 STREET,1910
417 EAST 70 STREET,1910
419 EAST 70 STREET,1900
421 EAST 70 STREET,1940
423 EAST 70 STREET,1940
1313 YORK AVENUE,1966
420 EAST 71 STREET,1895
418 EAST 71 STREET,1910
416 EAST 71 STREET,1910
414 EAST 71 STREET,1910
1330 1 AVENUE,2007
415 EAST 71 STREET,1910
437 EAST 71 STREET,1910
439 EAST 71 STREET,1910
1339 YORK AVENUE,1968
434 EAST 72 STREET,1910
430 EAST 72 STREET,1910
420 EAST 72 STREET,1962
402 EAST 72 STREET,1910
422 EAST 72 STREET,1990
1344 1 AVENUE,1961
405 EAST 72 STREET,1936
413 EAST 72 STREET,1910
415 EAST 72 STREET,1910
417 EAST 72 STREET,1910
419 EAST 72 STREET,1920
421 EAST 72 STREET,1910
425 EAST 72 STREET,1938
1365 YORK AVENUE,1977
426 EAST 73 STREET,1910
424 EAST 73 STREET,1910
422 EAST 73 STREET,1910
420 EAST 73 STREET,1910
418 EAST 73 STREET,1910
416 EAST 73 STREET,1910
414 EAST 73 STREET,1910
412 EAST 73 STREET,1910
410 EAST 73 STREET,1910
408 EAST 73 STREET,1910
406 EAST 73 STREET,1910
404 EAST 73 STREET,1910
1354 1 AVENUE,1910
1352 1 AVENUE,1920
402 EAST 73 STREET,1910
1356 1 AVENUE,1910
1370 1 AVENUE,1930
1372 1 AVENUE,1910
1374 1 AVENUE,1910
1376 1 AVENUE,1910
405 EAST 73 STREET,1990
415 EAST 73 STREET,1920
421 EAST 73 STREET,1910
423 EAST 73 STREET,1910
425 EAST 73 STREET,1910
427 EAST 73 STREET,1910
429 EAST 73 STREET,1910
431 EAST 73 STREET,1910
1385 YORK AVENUE,1969
490 EAST 74 STREET,1910
488 EAST 74 STREET,1910
486 EAST 74 STREET,1910
484 EAST 74 STREET,1910
482 EAST 74 STREET,1910
418 EAST 74 STREET,1961
416 EAST 74 STREET,1910
414 EAST 74 STREET,1910
410 EAST 74 STREET,1920
402 EAST 74 STREET,1937
1384 1 AVENUE,1910
1382 1 AVENUE,1910
1378 1 AVENUE,1910
403 EAST 73 STREET,1928
409 EAST 74 STREET,1910
417 EAST 74 STREET,1910
425 EAST 74 STREET,1910
427 EAST 74 STREET,1960
435 EAST 74 STREET,1910
437 EAST 74 STREET,1910
439 EAST 74 STREET,1920
1393 YORK AVENUE,1938
1401 YORK AVENUE,1963
442 EAST 75 STREET,1910
440 EAST 75 STREET,1910
438 EAST 75 STREET,1910
436 EAST 75 STREET,1910
434 1/2 EAST 75 STREET,1950
434 EAST 75 STREET,1910
432 EAST 75 STREET,1910
430 EAST 75 STREET,1895
424 EAST 75 STREET,1910
422 EAST 75 STREET,1910
418 EAST 75 STREET,1910
414 EAST 75 STREET,1926
410 EAST 75 STREET,1910
404 EAST 75 STREET,1940
1442 1 AVENUE,1910
401 EAST 74 STREET,1962
433 EAST 74 STREET,2007
1444 1 AVENUE,1910
1446 1 AVENUE,1910
1448 1 AVENUE,1910
1450 1 AVENUE,1910
403 EAST 75 STREET,1910
407 EAST 75 STREET,1910
411 EAST 75 STREET,1999
415 EAST 75 STREET,1910
417 EAST 75 STREET,1910
421 EAST 75 STREET,1910
423 EAST 75 STREET,1910
425 EAST 75 STREET,1910
429 EAST 75 STREET,1931
433 EAST 75 STREET,1910
435 EAST 75 STREET,1910
439 EAST 75 STREET,1920
1409 YORK AVENUE,1910
1411 YORK AVENUE,1920
1413 YORK AVENUE,1910
1425 YORK AVENUE,1920
1427 YORK AVENUE,1910
1431 YORK AVENUE,1910
1431A YORK AVENUE,1910
438 EAST 76 STREET,2004
436 EAST 76 STREET,1910
434 EAST 76 STREET,1910
422 EAST 76 STREET,1958
418 EAST 76 STREET,1910
416 EAST 76 STREET,1940
1460 1 AVENUE,1910
441 EAST 75 STREET,1910
404 EAST 76 STREET,1999
1462 1 AVENUE,1910
1464 1 AVENUE,1910
1470 1 AVENUE,1975
411 EAST 76 STREET,1950
417 EAST 76 STREET,2005
419 EAST 76 STREET,1910
421 EAST 76 STREET,1986
425 EAST 76 STREET,1981
427 EAST 76 STREET,1940
431 EAST 76 STREET,1950
1435 YORK AVENUE,1960
1439 YORK AVENUE,1930
1441 YORK AVENUE,1920
446 EAST 77 STREET,1920
444 EAST 77 STREET,1954
442 EAST 77 STREET,1954
438 EAST 77 STREET,1910
436 EAST 77 STREET,1920
434 EAST 77 STREET,1910
430 EAST 77 STREET,1960
428 EAST 77 STREET,1910
426 EAST 77 STREET,1910
424 EAST 77 STREET,1910
422 EAST 77 STREET,1910
418 EAST 77 STREET,1960
414 EAST 77 STREET,1955
1478 1 AVENUE,1964
401 EAST 76 STREET,1930
1466 1 AVENUE,1920
439 EAST 76 STREET,1910
440 EAST 77 STREET,1940
435 EAST 76 STREET,1900
1480 1 AVENUE,1977
1482 1 AVENUE,1910
1484 1 AVENUE,1960
403 EAST 77 STREET,1920
405 EAST 77 STREET,1910
407 EAST 77 STREET,1910
419 EAST 77 STREET,1920
421 EAST 77 STREET,1910
423 EAST 77 STREET,1920
425 EAST 77 STREET,1940
427 EAST 77 STREET,1929
429 EAST 77 STREET,1885
435 EAST 77 STREET,1962
439 EAST 77 STREET,1924
1453 YORK AVENUE,1958
1465 YORK AVENUE,1900
1469 YORK AVENUE,1910
448 EAST 78 STREET,1910
446 EAST 78 STREET,1940
444 EAST 78 STREET,1942
442 EAST 78 STREET,1928
440 EAST 78 STREET,1936
420 EAST 78 STREET,1910
418 EAST 78 STREET,1930
416 EAST 78 STREET,1910
414 EAST 78 STREET,1920
412 EAST 78 STREET,1940
410 EAST 78 STREET,1910
408 EAST 78 STREET,1910
402 EAST 78 STREET,1910
1494 1 AVENUE,1910
1492 1 AVENUE,1910
1490 1 AVENUE,1910
1488 1 AVENUE,1910
450 EAST 78 STREET,1910
1500 1 AVENUE,1910
1502 1 AVENUE,1910
403 EAST 78 STREET,1910
405 EAST 78 STREET,1910
407 EAST 78 STREET,1910
409 EAST 78 STREET,1910
411 EAST 78 STREET,1910
413 EAST 78 STREET,1910
415 EAST 78 STREET,1910
417 EAST 78 STREET,1910
419 EAST 78 STREET,1910
421 EAST 78 STREET,1910
423 EAST 78 STREET,1910
425 EAST 78 STREET,1910
440 EAST 79 STREET,1956
443 EAST 78 STREET,1924
445 EAST 78 STREET,1910
447 EAST 78 STREET,1910
1477 YORK AVENUE,1910
1479 YORK AVENUE,1910
1481 YORK AVENUE,1910
420 EAST 79 STREET,1959
412 EAST 79 STREET,1920
1512 1 AVENUE,1962
401 EAST 78 STREET,1910
449 EAST 78 STREET,1910
448 EAST 79 STREET,1910
404 EAST 79 STREET,1986
460 EAST 79 STREET,1960
1496 1 AVENUE,1910
408 EAST 79 STREET,2004
500 EAST 62 STREET,1974
510 EAST 62 STREET,1960
504 EAST 63 STREET,1975
518 EAST 63 STREET,1987
1176 YORK AVENUE,1956
1230 YORK AVENUE,1940
        F D R DRIVE,1995
1174 YORK AVENUE,1990
505 EAST 70 STREET,1987
527 F D R DRIVE,1955
512 EAST 71 STREET,1930
        F D R DRIVE,1995
1334 YORK AVENUE,1921
511 EAST 71 STREET,1958
537 EAST 71 STREET,1959
530 EAST 72 STREET,1962
525 EAST 71 STREET,1988
520 EAST 72 STREET,1964
524 EAST 72 STREET,1989
1360 YORK AVENUE,1958
521 EAST 72 STREET,1920
523 EAST 72 STREET,1986
527 EAST 72 STREET,1910
531 EAST 72 STREET,1910
535 EAST 72 STREET,1910
541 EAST 72 STREET,1910
530 EAST 73 STREET,1986
524 EAST 73 STREET,1931
502 EAST 73 STREET,1910
1368 YORK AVENUE,1910
1366 YORK AVENUE,1910
1364 YORK AVENUE,1920
515 EAST 72 STREET,1985
1370 YORK AVENUE,1920
1372 YORK AVENUE,1920
1374 YORK AVENUE,1920
1376 YORK AVENUE,1910
503 EAST 73 STREET,1920
507 EAST 73 STREET,1920
509 EAST 73 STREET,1920
511 EAST 73 STREET,1920
517 EAST 73 STREET,1920
523 EAST 73 STREET,1920
525 EAST 73 STREET,1940
522 EAST 74 STREET,1920
512 EAST 74 STREET,1910
510 EAST 74 STREET,1930
506 EAST 74 STREET,1910
502 EAST 74 STREET,1910
1384 YORK AVENUE,1910
1380 YORK AVENUE,1910
1378 YORK AVENUE,1910
1402 YORK AVENUE,1940
1410 YORK AVENUE,1960
1400 YORK AVENUE,1899
1414 YORK AVENUE,1910
1416 YORK AVENUE,1928
503 EAST 75 STREET,2002
507 EAST 75 STREET,2002
511 EAST 75 STREET,1935
513 EAST 75 STREET,1935
515 EAST 75 STREET,1935
517 EAST 75 STREET,1920
519 EAST 75 STREET,1910
540 EAST 76 STREET,1971
520 EAST 76 STREET,1964
506 EAST 76 STREET,2002
1428 YORK AVENUE,1920
1420 YORK AVENUE,1956
530 EAST 76 STREET,1986
1434 YORK AVENUE,1964
519 EAST 76 STREET,1964
76-01 F D R DRIVE,1930
500 EAST 77 STREET,1964
1458 YORK AVENUE,1900
509 EAST 77 STREET,1900
508 EAST 78 STREET,1910
1472 YORK AVENUE,1911
503 EAST 78 STREET,1920
511 EAST 78 STREET,1911
519 EAST 78 STREET,1911
527 EAST 78 STREET,1911
535 EAST 78 STREET,1911
542 EAST 79 STREET,1911
532 EAST 79 STREET,1911
524 EAST 79 STREET,1911
516 EAST 79 STREET,1911
510 EAST 79 STREET,1911
504 EAST 79 STREET,1911
555 EAST 78 STREET,1940
980 5 AVENUE,1966
985 5 AVENUE,1969
11 EAST 79 STREET,1928
15 EAST 79 STREET,1916
17 EAST 79 STREET,1899
19 EAST 79 STREET,1920
21 EAST 79 STREET,1930
27 EAST 79 STREET,1920
1040 MADISON AVENUE,1925
1042 MADISON AVENUE,1937
1041 MADISON AVENUE,1920
1033 MADISON AVENUE,1925
53 EAST 79 STREET,1917
59 EAST 79 STREET,1915
63 EAST 79 STREET,1920
67 EAST 79 STREET,1908
73 EAST 79 STREET,1928
908 PARK AVENUE,1925
66 EAST 80 STREET,1925
64 EAST 80 STREET,1921
62 EAST 80 STREET,1899
60 EAST 80 STREET,1929
56 EAST 80 STREET,1899
54 EAST 80 STREET,1899
50 EAST 80 STREET,1916
40 EAST 80 STREET,1967
1043 MADISON AVENUE,1910
1044 MADISON AVENUE,1920
1046 MADISON AVENUE,1910
26 EAST 80 STREET,1899
22 EAST 80 STREET,1920
20 EAST 80 STREET,1925
18 EAST 80 STREET,1910
16 EAST 80 STREET,1925
14 EAST 80 STREET,1925
12 EAST 80 STREET,1899
8 EAST 80 STREET,1899
6 EAST 80 STREET,1899
4 EAST 80 STREET,1915
2 EAST 80 STREET,1925
1039 MADISON AVENUE,1925
58 EAST 80 STREET,1925
52 EAST 80 STREET,1910
1045 MADISON AVENUE,1910
24 EAST 80 STREET,1910
900 PARK AVENUE,1973
988 5 AVENUE,1926
990 5 AVENUE,1927
991 5 AVENUE,1910
993 5 AVENUE,1930
5 EAST 80 STREET,1925
7 EAST 80 STREET,1915
9 EAST 80 STREET,1920
11 EAST 80 STREET,1925
17 EAST 80 STREET,1920
1058 MADISON AVENUE,1938
1064 MADISON AVENUE,1915
49 EAST 80 STREET,1925
53 EAST 80 STREET,1920
55 EAST 80 STREET,1920
57 EAST 80 STREET,1899
59 EAST 80 STREET,1930
61 EAST 80 STREET,1920
65 EAST 80 STREET,1925
67 EAST 80 STREET,1915
920 PARK AVENUE,1962
930 PARK AVENUE,1916
56 EAST 81 STREET,1899
54 EAST 81 STREET,1915
52 EAST 81 STREET,1915
48 EAST 81 STREET,1924
46 EAST 81 STREET,1901
44 EAST 81 STREET,1901
42 EAST 81 STREET,1899
38 EAST 81 STREET,1923
34 EAST 81 STREET,1921
1067 MADISON AVENUE,1955
1065 MADISON AVENUE,1910
1063 MADISON AVENUE,1925
1070 MADISON AVENUE,1920
24 EAST 81 STREET,1920
22 EAST 81 STREET,1960
18 EAST 81 STREET,1930
16 EAST 81 STREET,1899
12 EAST 81 STREET,1901
10 EAST 81 STREET,1920
8 EAST 81 STREET,1899
6 EAST 81 STREET,1925
995 5 AVENUE,1926
15 EAST 80 STREET,1901
1061 MADISON AVENUE,1915
51 EAST 80 STREET,1899
63 EAST 80 STREET,1899
50 EAST 81 STREET,1921
40 EAST 81 STREET,1899
36 EAST 81 STREET,1925
14 EAST 81 STREET,1899
4 EAST 81 STREET,1929
45 EAST 80 STREET,1987
3 EAST 80 STREET,1901
998 5 AVENUE,1912
5 EAST 81 STREET,1899
9 EAST 81 STREET,1901
11 EAST 81 STREET,1901
15 EAST 81 STREET,1899
21 EAST 81 STREET,1899
1076 MADISON AVENUE,1910
1075 MADISON AVENUE,1952
940 PARK AVENUE,1926
950 PARK AVENUE,1921
54 EAST 82 STREET,1899
52 EAST 82 STREET,1899
46 EAST 82 STREET,1899
44 EAST 82 STREET,1899
20 EAST 82 STREET,1920
18 EAST 82 STREET,1901
16 EAST 82 STREET,1921
14 EAST 82 STREET,1901
12 EAST 82 STREET,1905
10 EAST 82 STREET,1910
8 EAST 82 STREET,1910
4 EAST 82 STREET,1920
2 EAST 82 STREET,1923
1009 5 AVENUE,1931
1001 5 AVENUE,1978
7 EAST 81 STREET,1915
6 EAST 82 STREET,1910
1078 MADISON AVENUE,1981
22 EAST 82 STREET,1900
1082 MADISON AVENUE,1910
944 PARK AVENUE,1929
23 EAST 81 STREET,1939
1010 5 AVENUE,1925
3 EAST 82 STREET,1920
5 EAST 82 STREET,1923
7 EAST 82 STREET,1899
9 EAST 82 STREET,1922
11 EAST 82 STREET,1899
17 EAST 82 STREET,1920
19 EAST 82 STREET,1900
1094 MADISON AVENUE,1911
1089 MADISON AVENUE,1912
49 EAST 82 STREET,1910
51 EAST 82 STREET,1899
55 EAST 82 STREET,1899
57 EAST 82 STREET,1920
61 EAST 82 STREET,1925
63 EAST 82 STREET,1899
67 EAST 82 STREET,1899
69 EAST 82 STREET,1910
960 PARK AVENUE,1915
970 PARK AVENUE,1912
68 EAST 83 STREET,1912
62 EAST 83 STREET,1920
60 EAST 83 STREET,1923
54 EAST 83 STREET,1923
52 EAST 83 STREET,1917
50 EAST 83 STREET,1920
46 EAST 83 STREET,1920
1095 MADISON AVENUE,1912
8 EAST 83 STREET,1963
1016 5 AVENUE,1929
1014 5 AVENUE,1910
53 EAST 82 STREET,1899
59 EAST 82 STREET,1899
65 EAST 82 STREET,1899
58 EAST 83 STREET,1920
48 EAST 83 STREET,1920
15 EAST 82 STREET,1950
1020 5 AVENUE,1925
1025 5 AVENUE,1955
17 EAST 83 STREET,1925
21 EAST 83 STREET,1925
23 EAST 83 STREET,1899
1109 MADISON AVENUE,1902
37 EAST 83 STREET,1920
39 EAST 83 STREET,1954
990 PARK AVENUE,1898
1115 MADISON AVENUE,1963
1113 MADISON AVENUE,1920
1122 MADISON AVENUE,1920
26 EAST 84 STREET,1920
24 EAST 84 STREET,1930
20 EAST 84 STREET,1910
